Assembly,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Sequence_Type,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
GCF_002827365.1,NA,"Brown,K.E., Green,S.W., O'Sullivan,M.G., Young,N.S., Anderson,D.C., Fikes,J.D., Bain,F.T., Carlson,C.S.",2018-08-25T01:09:37Z,NA,Primate erythroparvovirus 2,Erythroparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,2,NA,NA,NA,Macaca fascicularis,NA,NA,NA,ASM282736v1
GCF_002827385.1,NA,"Green,S.W., Malkovska,I., O'Sullivan,M.G., Brown,K.E.",2018-08-25T01:09:37Z,NA,Primate erythroparvovirus 3,Erythroparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,ASM282738v1
GCF_002827325.1,NA,"Li,L., Shan,T., Wang,C., Cote,C., Kolman,J., Onions,D., Gulland,F.M., Delwart,E.",2018-08-25T01:09:35Z,1187,Pinniped dependoparvovirus 1,Dependoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA: California,USA,CA,Zalophus californianus,feces,2010,NA,ASM282732v1
GCF_002827305.1,NA,"Shan,T., Lan,D., Li,L., Wang,C., Cui,L., Zhang,W., Hua,X., Zhu,C., Zhao,W., Delwart,E., Shan,T.L., Hua,X.G.",2018-08-25T01:09:18Z,H18,Ungulate bocaparvovirus 4,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,Sus scrofa,feces,2008,NA,ASM282730v1
GCF_002827245.1,NA,"Li,L., Shan,T., Wang,C., Cote,C., Kolman,J., Onions,D., Gulland,F.M., Delwart,E.",2018-08-25T01:09:16Z,9805,Pinniped bocaparvovirus 2,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA: California,USA,CA,Zalophus californianus,feces,2010,NA,ASM282724v1
GCF_002827285.1,NA,"Zeng,S., Wang,D., Fang,L., Ma,J., Song,T., Zhang,R., Chen,H., Xiao,S.",2018-08-25T01:09:16Z,NA,Ungulate bocaparvovirus 3,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,Sus scrofa,NA,2010-07,NA,ASM282728v1
GCF_002827225.1,NA,"Li,L., Shan,T., Wang,C., Cote,C., Kolman,J., Onions,D., Gulland,F.M., Delwart,E.",2018-08-25T01:09:13Z,1153,Pinniped bocaparvovirus 1,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA: California,USA,CA,Zalophus californianus,feces,2010,NA,ASM282722v1
GCF_002827205.1,NA,"Day,J.M., Zsak,L.",2018-08-25T01:09:08Z,NA,Galliform aveparvovirus 1,Aveparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA,USA,NA,NA,NA,NA,NA,ASM282720v1
GCF_002827185.1,NA,"Li,L., Pesavento,P.A., Woods,L., Clifford,D.L., Luff,J., Wang,C., Delwart,E.",2018-08-25T01:09:05Z,NA,Carnivore amdoparvovirus 2,Amdoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA,USA,NA,Urocyon cinereoargenteus,"spleen, abdominal cavity",2009,NA,ASM282718v1
GCF_002827165.1,NA,"Hewson,I.",2018-08-25T01:08:58Z,NA,Asteroid aquambidensovirus 1,Aquambidensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,USA,USA,NA,Asteroidea,NA,2013-10-13,NA,ASM282716v1
GCF_002937235.1,NA,"Wang,H., Li,S., Mahmood,A., Yang,S., Wang,X., Shen,Q., Shan,T., Deng,X., Li,J., Hua,X., Cui,L., Delwart,E., Zhang,W.",2018-02-22T10:44:34Z,ujs1794,Ungulate erythroparvovirus 1,Erythroparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,NA,blood,2015,NA,ASM293723v1
GCF_002374935.1,NA,"Li,L., Pesavento,P., Delwart,E.",2017-09-27T15:45:09Z,amdo-CA1,Amdoparvovirus sp.,Amdoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,USA,USA,NA,Ailurus fulgens,animal tissues,2015-06-01,NA,ASM237493v1
GCF_002374895.1,NA,"Li,L., Woods,L., Gerstenberg,G., Deng,X., Delwart,E.",2017-09-27T15:45:03Z,tetra-CA1,Tetraparvovirus sp.,Tetraparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA,USA,NA,Cervidae,"lymph, spleen, lung",2012-08-01,NA,ASM237489v1
GCF_002237215.1,NA,"Woo,P.C.Y., Lau,S.K.P., Tsoi,H.W., Patteril,N.G., Yeung,H.C., Joseph,S., Wong,E.Y.M., Muhammed,R., Chow,F.W.N., Wernery,U., Yuen,K.Y.",2017-07-29T01:06:52Z,16C-F,Ungulate bocaparvovirus 8,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,United Arab Emirates: Dubai,United Arab Emirates,NA,Camelus dromedarius,NA,2013-01-31,NA,ViralProj392668
GCF_002219805.1,NA,"Woo,P.C.Y., Lau,S.K.P., Tsoi,H.W., Patteril,N.G., Yeung,H.C., Joseph,S., Wong,E.Y.M., Muhammed,R., Chow,F.W.N., Wernery,U., Yuen,K.Y.",2017-07-16T01:01:21Z,54C-F,Ungulate bocaparvovirus 7,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,United Arab Emirates: Dubai,United Arab Emirates,NA,Camelus dromedarius,NA,2013-02-04,NA,ViralProj394307
GCF_002219485.1,NA,"Novosel,D., Cadar,D., Tuboly,T., Ait-Ali,T., Jungic,A., Stadejek,T., Csagola,A.",2017-07-16T01:00:39Z,Tedej,Ungulate tetraparvovirus 3,Tetraparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Hungary,Hungary,NA,Sus scrofa,NA,2013-01-01,NA,ViralProj394319
GCF_002145645.1,NA,"Ryabov,E.V., Keane,G., Naish,N., Evered,C., Winstanley,D., Alenda,C., Ryabov,E.",2017-05-17T01:00:44Z,2-11-2002,Hemipteran ambidensovirus 2,Ambidensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,NA,NA,NA,Dysaphis plantaginea,NA,2002,NA,ViralProj386358
GCF_002118725.1,NA,"Canuti,M., Doyle,H.E., P Britton,A., Lang,A.S., Britton,A.",2017-05-07T01:01:17Z,NA,Carnivore amdoparvovirus 4,Amdoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Canada: British Columbia,Canada,NA,Mephitis mephitis,NA,2014,NA,ViralProj385623
GCF_001904865.1,NA,"Souza,W.M., Romeiro,M.F., Fumagalli,M.J., Modha,S., de Araujo,J., Queiroz,L.H., Durigon,E.L., Figueiredo,L.T., Murcia,P.R., Gifford,R.J., Hughes,J., Araujo,J., Figueiredo,L.T.M.",2016-12-16T01:00:13Z,NA,Desmodus rotundus parvovirus,NA,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,"Brazil: Aracatuba city, Sao Paulo",Brazil,NA,Desmodus rotundus,"kidney, abdominal cavity",2010-06-23,NA,ViralProj357469
GCF_001858075.1,NA,"Lau,S.K., Ahmed,S.S., Yeung,H.C., Li,K.S., Fan,R.Y., Cheng,T.Y., Cai,J.P., Wang,M., Zheng,B.J., Wong,S.S., Woo,P.C., Yuen,K.Y., Lau,S.K.P., So,J.W.K., Li,K.S.M., Fan,R.Y.Y., Cheng,T.Y.T., Wang,S.Y., Chan,B.C.C., Cai,J.-P., Guo,R., Shek,C.-T., Zheng,B.-J., Wong,S.S.Y., Woo,P.C.Y., Yuen,K.-Y.",2016-11-01T01:01:24Z,NA,Rhinolophus sinicus bocaparvovirus,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Hong Kong,Hong Kong,NA,Rhinolophus sinicus,NA,2011-08-03,NA,ViralProj351252
GCF_001777225.1,NA,"Yang,W.T., Shi,S.H., Jiang,Y.L., Zhao,L., Chen,H.L., Huang,K.Y., Yang,G.L., Wang,C.F., Yang,W.-T., Shi,S.-H., Chen,H.-L., Jiang,Y.-L., Huang,K.-Y., Yang,G.-L., Wang,C.-F.",2016-10-19T01:00:32Z,PmDNV-JL,Parus major densovirus,NA,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,NA,lung,2014-12-11,NA,ViralProj348721
GCF_001722885.1,NA,"Yang,S., Wang,Y., Li,W., Fan,Z., Jiang,L., Lin,Y., Fu,X., Shen,Q., Sun,Z., Wang,X., Deng,X., Zhang,W., Delwart,E.",2016-09-11T01:01:44Z,NA,Carnivore bocaparvovirus 6,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,Mustela lutreola,feces,2014,NA,ViralProj342446
GCF_001717395.1,NA,"Siqueira,J.D., Miller,M., Ng,T.F.F., Li,L., Dodd,E., Batac,F., Delwart,E., Deng,X.",2016-08-31T01:01:06Z,4850-06,Sea otter parvovirus 1,NA,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,USA,USA,NA,Enhydra lutris,lymph,2006,NA,ViralProj340175
GCF_001678295.1,NA,"Mitra,N., Cernicchiaro,N., Torres,S., Li,F., Hause,B.M., Hause,B.",2016-07-02T00:18:57Z,NA,Ungulate bocaparvovirus 6,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA,USA,NA,Bos taurus,NA,2015,NA,ViralProj327360
GCF_001661795.1,NA,"Nigg,J.C., Nouri,S., Falk,B.W.",2016-06-12T01:00:33Z,NA,Hemipteran diciambidensovirus 1,Diciambidensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Taiwan,Taiwan,NA,Diaphorina citri,NA,2015-06,NA,ViralProj325256
GCF_001611665.1,NA,"Sasaki,M., Gonzalez,G., Wada,Y., Setiyono,A., Handharyani,E., Rahmadani,I., Taha,S., Adiani,S., Latief,M., Kholilullah,Z.A., Subangkit,M., Kobayashi,S., Nakamura,I., Kimura,T., Orba,Y., Ito,K., Sawa,H.",2016-04-06T01:01:00Z,MAG12-57,Chiropteran protoparvovirus 1,Protoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,"Indonesia: Central Java, Magelang",Indonesia,NA,Pteropus vampyrus,feces,2012-05,NA,ViralProj317158
GCF_000923795.2,NA,"Cheng,W.X., Li,J.S., Huang,C.P., Yao,D.P., Liu,N., Cui,S.X., Jin,Y., Duan,Z.J., Cheng,W.-X., Duan,Z.-J.",2016-03-17T01:40:35Z,PBoV1,Ungulate bocaparvovirus 2,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,Sus scrofa,feces,2006,NA,ViralProj253738
GCF_001564365.1,NA,"Li,X., He,B., Xia,L., Xu,L., Tu,C.",2016-02-20T01:00:08Z,YNJH,Bat bocavirus,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,China,China,NA,Aselliscus stoliczkanus,NA,2011,NA,ViralProj312360
GCF_001560965.1,NA,"Lau,S.K.P., Yeung,H.C., Li,K.S.M., Lam,C.S.F., Cai,J.P., Yuen,M.C., Wang,M., Zheng,B.J., Woo,P.C.Y., Yuen,K.Y.",2016-02-13T01:00:09Z,NA,Rodent bocaparvovirus 1,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Hong Kong,Hong Kong,NA,Rattus norvegicus,NA,2010-09-15,NA,ViralProj311074
GCF_001501395.1,NA,"Lanave,G., Martella,V., Farkas,S.L., Marton,S., Feher,E., Bodnar,L., Lavazza,A., Decaro,N., Buonavoglia,C., Banyai,K.",2016-01-07T01:25:13Z,NA,Lagomorph bocaparvovirus 1,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Italy,Italy,NA,Oryctolagus cuniculus,feces,2001,NA,ViralProj307779
GCF_001465505.1,NA,"Yang,S., Liu,D., Wang,Y., Qu,F., He,Y., Sun,Z., Shen,Q., Li,W., Fu,X., Deng,X., Zhang,W., Delwart,E.",2015-12-13T01:00:27Z,791102,Rodent protoparvovirus 3,Protoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,Rattus,feces,2014-06-20,NA,ViralProj305765
GCF_001430475.1,NA,"Xu,F., Pan,Y., Wang,M., Wu,X., Tian,L., Baloch,A.R., Zeng,Q.",2015-11-03T01:01:53Z,Yak hokovirus GS1,Ungulate tetraparvovirus 1,Tetraparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,Bos grunniens,blood,2014,NA,ViralProj300551
GCF_001045385.1,NA,"Penzes,J., Pham,H.T., Benko,M., Tijssen,P., Penzes,J.J.",2015-07-02T09:28:29Z,NA,Squamate dependoparvovirus 2,Dependoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Hungary,Hungary,NA,Pogona vitticeps,NA,2009,NA,ViralProj288497
GCF_000989115.1,NA,"Bochow,S.R., Condon,K.M.L., Elliman,J., Owens,L.",2015-05-07T01:00:57Z,1,Decapod aquambidensovirus 1,Aquambidensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Australia,Australia,NA,Cherax quadricarinatus,NA,1999-12,NA,ViralProj283067
GCF_000973435.1,NA,"Sasaki,M., Orba,Y., Anindita,P.D., Ishii,A., Ueno,K., Hang'ombe,B.M., Mweene,A.S., Ito,K., Sawa,H.",2015-04-18T01:02:12Z,NA,Eulipotyphla protoparvovirus 1,Protoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Zambia,Zambia,NA,Crocidura hirta,feces,2012-05,NA,ViralProj281397
GCF_000930075.1,NA,"Campos,F.S., Kluge,M., Franco,A.C., Giongo,A., Valdez,F.P., Saddi,T.M., Brito,W.M., Roehe,P.M., Eizirik,E., Brito,W.M.E.D.",2015-02-22T19:11:15Z,NA,Porcine parvovirus 2,Protoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,"Brazil: Senador Canedo, Goias",Brazil,NA,Sus scrofa domesticus,blood,2011-07-07,NA,ViralProj271167
GCF_000930035.1,NA,"Canuti,M., Williams,C.V., Gadi,S.R., Jebbink,M.F., Oude Munnink,B.B., Jazaeri Farsani,S.M., Cullen,J.M., van der Hoek,L., Cullen,J.",2015-02-22T19:11:12Z,NA,Slow loris parvovirus 1,NA,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA: North Carolina,USA,NC,Nycticebus coucang,NA,2008,NA,ViralProj270093
GCF_000929935.1,NA,"Shao,X.Q., Wen,Y.J., Ba,H.X., Zhang,X.T., Yue,Z.G., Wang,K.J., Li,C.Y., Qiu,J., Yang,F.H.",2015-02-22T19:11:12Z,HS-R,Carnivore amdoparvovirus 3,Amdoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,Nyctereutes procyonoides,"spleen, kidney",2012,NA,ViralProj269633
GCF_000928375.1,NA,"Phan,T.G., Gulland,F., Simeone,C., Deng,X., Delwart,E.",2015-02-22T19:09:36Z,NA,Sesavirus CSL10538,NA,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA,USA,NA,Otariidae,feces,2013,NA,ViralProj273533
GCF_000924255.1,NA,"Yahiro,T., Wangchuk,S., Tshering,K., Bandhari,P., Zangmo,S., Dorji,T., Matsumoto,T., Nishizono,A., Soderlund-Venermo,M., Ahmed,K.",2015-02-22T19:02:30Z,NA,Bufavirus-3,NA,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Bhutan,Bhutan,NA,Homo sapiens,feces,2010-04-26,NA,ViralProj261260
GCF_000922115.1,NA,"Day,J.M., Zsak,L.",2015-02-22T19:00:33Z,NA,Galliform aveparvovirus 1,Aveparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Hungary,Hungary,NA,NA,NA,NA,NA,ViralProj253740
GCF_000921275.1,NA,"Day,J.M., Zsak,L.",2015-02-22T18:59:21Z,NA,Turkey parvovirus 1078,Protoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA,USA,NA,NA,NA,NA,NA,ViralProj253739
GCF_000920435.1,NA,"Ni,J., Qiao,C., Han,X., Han,T., Kang,W., Zi,Z., Cao,Z., Zhai,X., Cai,X.",2015-02-22T18:57:58Z,TJ,Ungulate copiparvovirus 4,Copiparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,Sus scrofa,NA,2012,NA,ViralProj242978
GCF_000918875.1,NA,"Yu,Q., Tijssen,P.",2015-02-22T18:54:52Z,Granby,Danaus plexippus plexippus iteravirus,Iteradensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Canada,Canada,NA,Danaus plexippus,NA,2013-08-30,NA,ViralProj242944
GCF_000917435.1,NA,"Wang,E., Liu,W., Yang,B., Liu,J., Ma,X., Lan,X.",2015-02-22T18:53:10Z,swBoV CH437,Porcine bocavirus,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China: Gansu province,China,NA,Sus scrofa,feces,2012-06,NA,ViralProj240321
GCF_000914195.1,NA,"Xiao,C.T., Gimenez-Lirola,L.G., Jiang,Y.H., Halbur,P.G., Opriessnig,T.",2015-02-22T18:50:04Z,IA469,Porcine parvovirus 5,Protoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,2,USA,USA,NA,Sus scrofa,NA,2011,NA,ViralProj231186
GCF_000912895.1,NA,"Valles,S.M., Shoemaker,D., Wurm,Y., Strong,C.A., Varone,L., Becnel,J.J., Shirk,P.D., Shoemaker,D.D.",2015-02-22T18:49:08Z,SiDNV-Arg,Hymenopteran scindoambidensovirus 1,Scindoambidensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Argentina,Argentina,NA,Solenopsis invicta,NA,2008,NA,ViralProj226730
GCF_000912155.1,NA,"Pham,H.T., Yu,Q., Bergoin,M., Tijssen,P., Pham,H.",2015-02-22T18:48:17Z,Kalamazoo,Orthopteran miniambidensovirus 1,Miniambidensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA,USA,NA,Gryllidae,NA,2012-01-20,NA,ViralProj223005
GCF_000911415.1,NA,"Ng,T.F.F., Mesquita,J.R., Nascimento,M.S., Kondov,N.O., Wong,W., Reuter,G., Knowles,N., Vega,E.M., Esona,M.D., Den,X., Vinje,J., Delwart,E.",2015-02-22T18:47:16Z,POR1,Carnivore bocaparvovirus 4,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Portugal,Portugal,NA,Felis catus,NA,2012-12-01,NA,ViralProj227738
GCF_000910935.1,NA,"Bellehumeur,C., Boyle,B., Mandeville,I., Gagnon,C.A.",2015-02-22T18:46:12Z,NA,Porcine partetravirus,NA,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Canada: Ontario,Canada,NA,Sus scrofa,blood,2010-12-14,NA,ViralProj215864
GCF_000910875.1,NA,"Xu,B., Zhi,N., Hu,G., Wan,Z., Zheng,X., Liu,X., Wong,S., Kajigaya,S., Zhao,K., Mao,Q., Young,N.S.",2015-02-22T18:46:09Z,NIH-CQV,Parvovirus NIH-CQV,NA,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,Homo sapiens,blood,2007,NA,ViralProj215356
GCF_000905315.1,NA,"Kapoor,A., Mehta,N., Dubovi,E.J., Simmonds,P., Govindasamy,L., Medina,J.L., Street,C., Shields,S., Lipkin,W.I.",2015-02-22T18:38:47Z,Con-161,Carnivore bocaparvovirus 2,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA,USA,NA,Canis lupus familiaris,oronasopharynx,2010,NA,ViralProj193977
GCF_000902575.1,NA,"Huynh,O.T., Pham,H.T., Yu,Q., Tijssen,P., Huynh,O.T.H.",2015-02-22T18:33:21Z,IAF,Lepidopteran ambidensovirus 1,Ambidensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Canada,Canada,NA,Chrysodeixis includens,NA,1985,NA,ViralProj181249
GCF_000899935.1,NA,"Yu,Q., Fediere,G., Abd-Alla,A., Bergoin,M., Tijssen,P.",2015-02-22T18:27:25Z,IAF,Lepidopteran iteradensovirus 2,Iteradensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Colombia,Colombia,NA,NA,NA,1977,NA,ViralProj172461
GCF_000899955.1,NA,"Yu,Q., Hajek,A.E., Bergoin,M., Tijssen,P.",2015-02-22T18:27:25Z,IAF,Lepidopteran iteradensovirus 4,Iteradensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Canada,Canada,NA,NA,NA,2011,NA,ViralProj173049
GCF_000896735.1,NA,"Canuti,M., Eis-Huebinger,A.M., Deijs,M., de Vries,M., Drexler,J.F., Oppong,S.K., Muller,M.A., Klose,S.M., Wellinghausen,N., Cottontail,V.M., Kalko,E.K., Drosten,C., van der Hoek,L., Kalko,E.K.V.",2015-02-22T18:22:18Z,NA,Chiropteran tetraparvovirus 1,Tetraparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Ghana,Ghana,NA,Eidolon helvum,NA,NA,NA,ViralProj81567
GCF_000896155.1,NA,"Lau,S.K., Woo,P.C., Yeung,H.C., Teng,J.L., Wu,Y., Bai,R., Fan,R.Y., Chan,K.H., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Teng,J.L.L., Fan,R.Y.Y.",2015-02-22T18:21:30Z,NA,Carnivore bocaparvovirus 3,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Hong Kong,Hong Kong,NA,Felis catus,NA,2009-12-22,NA,ViralProj162493
GCF_000895815.1,NA,"Li,B., Ma,J., Xiao,S., Fang,L., Zeng,S., Wen,L., Zhang,X., Ni,Y., Guo,R., Yu,Z., Zhou,J., Mao,A., Lv,L., Wang,X., He,K.",2015-02-22T18:21:06Z,5/JS677,Porcine bocavirus 5,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,Sus scrofa,feces,2011-05,NA,ViralProj81033
GCF_000894295.1,NA,"Canuti,M., Eis-Huebinger,A.M., Deijs,M., de Vries,M., Drexler,J.F., Oppong,S.K., Muller,M.A., Klose,S.M., Wellinghausen,N., Cottontail,V.M., Kalko,E.K., Drosten,C., van der Hoek,L., Kalko,E.K.V.",2015-02-22T18:18:21Z,NA,Artibeus jamaicensis parvovirus 1,NA,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Panama,Panama,NA,Artibeus jamaicensis,NA,NA,NA,ViralProj81739
GCF_000893895.1,NA,"Lau,S.K., Woo,P.C., Yip,C.C., Li,K.S., Fu,C.T., Huang,Y., Chan,K.H., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Li,K.S.M., Au,W.K., Fu,C.T.Y., Tsang,T.H.F.",2015-02-22T18:17:40Z,NA,Ungulate bocaparvovirus 5,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Hong Kong,Hong Kong,NA,Sus scrofa,NA,2007-03-27,NA,ViralProj73547
GCF_000893755.1,NA,"Xu,P., Cheng,P., Liu,Z., Li,Y., Murphy,R.W., Wu,K., Xu,P.-J., Wu,K.-M.",2015-02-22T18:17:32Z,NA,Lepidopteran iteradensovirus 5,Iteradensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,"China: Beihuang Island, Bohai Gulf",China,NA,Helicoverpa armigera,NA,2010-02,NA,ViralProj68437
GCF_000892235.1,NA,"Mosimann,A.L.P., Bordignon,J., Mazzarotto,G.C.A., Motta,M.C.M., Hoffmann,F., dos Santos,C.N.D., Wang,D.",2015-02-22T18:15:42Z,NA,Mosquito densovirus BR/07,Brevidensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Brazil,Brazil,NA,NA,NA,NA,NA,ViralProj62639
GCF_000891375.1,NA,"Lau,S.K., Woo,P.C., Yip,C.C., Li,K.S., Fu,C.T., Huang,Y., Chan,K.H., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Li,K.S.M., Au,W.K., Fu,C.T.Y., Tsang,T.H.F.",2015-02-22T18:14:39Z,NA,Ungulate bocaparvovirus 5,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Hong Kong,Hong Kong,NA,Sus scrofa,NA,2007-03-22,NA,ViralProj73549
GCF_000890295.1,NA,"Cheung,A.K., Wu,G., Wang,D., Bayles,D.O., Lager,K.M., Vincent,A.L.",2015-02-22T18:13:26Z,NA,Ungulate copiparvovirus 2,Copiparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA,USA,NA,Sus scrofa,NA,2006-02,NA,ViralProj60137
GCF_000889135.1,NA,"Kapoor,A., Mehta,N., Esper,F., Poljsak-Prijatelj,M., Quan,P.L., Qaisar,N., Delwart,E., Lipkin,W.I.",2015-02-22T18:12:15Z,GBoV1,Primate bocaparvovirus 1,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,USA,USA,NA,Gorilla gorilla,feces,2009-04-04,NA,ViralProj51179
GCF_000888555.1,NA,"Li,Y., Ge,X., Hon,C.C., Zhang,H., Zhou,P., Zhang,Y., Wu,Y., Wang,L.F., Shi,Z.",2015-02-22T18:11:35Z,NA,Chiropteran dependoparvovirus 1,Dependoparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,Myotis ricketti,NA,2008,NA,ViralProj51735
GCF_000887475.1,NA,"Zheng,Z., Jie,H.",2015-02-22T18:10:13Z,NA,Decapod hepandensovirus 1,Hepandensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,NA,China,China,NA,Penaeus chinensis,abdominal cavity,2008-09-01,NA,ViralProj51177
GCF_000886375.1,NA,"Kapoor,A., Simmonds,P., Slikas,E., Li,L., Bodhidatta,L., Sethabutr,O., Triki,H., Bahri,O., Oderinde,B.S., Baba,M.M., Bukbuk,D.N., Besser,J., Bartkus,J., Delwart,E., Slikas,B., Mason,C., Oderinde,S., Mandu,B., Nadeba,B.",2015-02-22T18:08:35Z,NA,Primate bocaparvovirus 2,Bocaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,Nigeria,Nigeria,NA,Homo sapiens,feces,2007-04-10,NA,ViralProj38243
GCF_000883835.1,NA,"Baquerizo-Audiot,E., Abd-Alla,A., Jousset,F.X., Cousserans,F., Tijssen,P., Bergoin,M., Baquerizo Audiot,E.",2015-02-22T18:05:19Z,NA,Dipteran protoambidensovirus 1,Protoambidensovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,France: Montpellier,France,NA,Culex pipiens pipiens,NA,1998,NA,ViralProj37995
GCF_000882875.1,NA,"Sivaram,A., Barde,P.V., Kumar,S.R., Yadav,P., Gokhale,M.D., Basu,A., Mourya,D.T., Yadav,P.D.",2015-02-22T18:04:30Z,NA,Dipteran brevihamaparvovirus 1,Brevihamaparvovirus,Parvoviridae,ssDNA(+/-),RefSeq,NA,NA,1,India,India,NA,Aedes aegypti,NA,2007,NA,ViralProj37821
